X,Y,OBJECTID,NCESSCH,NAME,IPR_EST,IPR_SE,SCHOOLYEAR,LAT,LON
-76.8112849996142,39.2052649996216,40695,240042000822,Long Reach High,503,124,2018-2019,39.205265,-76.811285
-76.8176529995055,39.3025439996372,40696,240042000856,Hollifield Station Elementary,695,213,2018-2019,39.302544,-76.817653
-76.915851999625,39.1510720001413,40697,240042000859,Fulton Elementary,803,127,2018-2019,39.151072,-76.915852
-76.8577119999557,39.1453029998958,40698,240042000860,Murray Hill Middle,667,89,2018-2019,39.145303,-76.857712
-76.9795839995451,39.2663080000962,40699,240042001026,Triadelphia Ridge Elementary,809,129,2018-2019,39.266308,-76.979584
-76.8597150004993,39.1451700003343,40700,240042001032,Gorman Crossing Elementary,686,85,2018-2019,39.14517,-76.859715
-76.9156640005447,39.1545269999295,40701,240042001115,Lime Kiln Middle,801,126,2018-2019,39.154527,-76.915664
-76.7728390004602,39.2323359998972,40702,240042001172,Bonnie Branch Middle,895,39,2018-2019,39.232336,-76.772839
-76.8896079999518,39.2354619995792,40703,240042001189,Homewood School,502,202,2018-2019,39.235462,-76.889608
-76.9131759998432,39.1517620002209,40704,240042001200,Reservoir High,815,113,2018-2019,39.151762,-76.913176
-76.8730500002648,39.1941890000243,40705,240042001382,Clemens Crossing Elementary,632,146,2018-2019,39.194189,-76.87305
-76.9153410005565,39.1557899996402,40706,240042001415,Cedar Lane Special Center,795,127,2018-2019,39.15579,-76.915341
-76.9344069993627,39.3218960002739,40707,240042001437,Marriotts Ridge High,775,169,2018-2019,39.321896,-76.934407
-76.8102969998397,39.2498550000212,40708,240042001444,Ellicott Mills Middle,815,86,2018-2019,39.249855,-76.810297
-76.8281150002609,39.1459249998519,40709,240042001507,Bollman Bridge Elementary,465,89,2018-2019,39.145925,-76.828115
-76.8283269998094,39.1469069995369,40710,240042001522,Patuxent Valley Middle,482,78,2018-2019,39.146907,-76.828327
-76.9841640003159,39.2409760002051,40711,240042001539,Dayton Oaks,855,105,2018-2019,39.240976,-76.984164
-76.7865019999438,39.2041349998999,40712,240042001551,Bellows Spring Elementary,496,87,2018-2019,39.204135,-76.786502
-76.9837829999767,39.2662899999075,40713,240042001552,Folly Quarter Middle,826,126,2018-2019,39.26629,-76.983783
-76.8108530005244,39.2502010000133,40714,240042001646,Veterans Elementary,842,84,2018-2019,39.250201,-76.810853
-76.8428019999404,39.1920800003439,40715,240042001699,Cradlerock Elementary,472,146,2018-2019,39.19208,-76.842802
-76.8434009996159,39.1913900003165,40716,240042001700,Lake Elkhorn Middle,439,131,2018-2019,39.19139,-76.843401
-76.745846999572,39.201464999881,40717,240042001717,Ducketts Lane,423,82,2018-2019,39.201465,-76.745847
-76.7354339999215,39.185231999531,40718,240042001720,Thomas Viaduct,570,150,2018-2019,39.185232,-76.735434
-76.7374179997376,39.1852269998182,40719,240042001749,Hanover Hills,568,148,2018-2019,39.185227,-76.737418
-76.8924729997323,39.2352300000087,40720,240042002949,Applications and Research Laboratory,534,205,2018-2019,39.23523,-76.892473
-76.7868219996977,39.184724999507,40721,240042090448,Deep Run Elementary,346,65,2018-2019,39.184725,-76.786822
-76.8685860003084,39.3049040000405,40722,240042090449,Waverly Elementary,774,96,2018-2019,39.304904,-76.868586
-76.7862919996177,39.1976330003484,40723,240042090477,Mayfield Woods Middle,473,79,2018-2019,39.197633,-76.786292
-76.9262640002328,39.190893000496,40724,240042090478,Pointers Run Elementary,926,83,2018-2019,39.190893,-76.926264
-76.0701939996815,39.2131340001174,40725,240045000765,H. H. Garnett Elementary,364,96,2018-2019,39.213134,-76.070194
-76.0620690001486,39.217895000394,40726,240045000766,Kent County Middle School,371,86,2018-2019,39.217895,-76.062069
-76.0916839998836,39.2853289998761,40727,240045000768,Kent County High,320,97,2018-2019,39.285329,-76.091684
-76.2374910003601,39.1350300001748,40728,240045000770,Rock Hall Elementary,234,88,2018-2019,39.13503,-76.237491
-75.8780979997418,39.3385279996423,40729,240045001695,Galena Elementary School,287,37,2018-2019,39.338528,-75.878098
-77.081295999929,39.1718800003885,40730,240048000181,Rosa M. Parks Middle,663,106,2018-2019,39.17188,-77.081296
-77.2141269999009,39.2564140004044,40731,240048000185,Lois P. Rockwell Elementary,599,92,2018-2019,39.256414,-77.214127
-77.23719199974,39.2067830000136,40732,240048000191,Dr. Sally K. Ride Elementary,581,133,2018-2019,39.206783,-77.237192
-77.2599800000271,39.1262750002733,40733,240048000404,Thurgood Marshall Elementary,640,130,2018-2019,39.126275,-77.25998
-77.0488329997592,39.0893970001744,40734,240048000409,Argyle Middle,491,116,2018-2019,39.089397,-77.048833
-77.2480449998509,39.165745000124,40735,240048000493,Roberto W. Clemente Middle,378,115,2018-2019,39.165745,-77.248045
-77.0516810002909,39.0338859999445,40736,240048000496,Stephen Knolls School,409,162,2018-2019,39.033886,-77.051681
-77.1848780003966,39.1538530002072,40737,240048000644,Forest Oak Middle,549,208,2018-2019,39.153853,-77.184878
-77.2632509995278,39.2225359999628,40738,240048000660,Rocky Hill Middle,653,68,2018-2019,39.222536,-77.263251
-77.2406810004805,39.1941700001403,40739,240048000759,Neelsville Middle,421,121,2018-2019,39.19417,-77.240681
-77.0672879997465,39.0390789995599,40740,240048000773,Albert Einstein High,568,132,2018-2019,39.039079,-77.067288
-77.1275939996857,39.0194810000117,40741,240048000776,Ashburton Elementary,916,70,2018-2019,39.019481,-77.127594
-77.1378380003823,38.9744079999142,40742,240048000779,Bannockburn Elementary,944,3,2018-2019,38.974408,-77.137838
-77.0549129996613,39.0816079998512,40743,240048000780,Bel Pre Elementary,454,132,2018-2019,39.081608,-77.054913
-77.1687270000086,39.0318790000115,40744,240048000781,Bells Mill Elementary,876,68,2018-2019,39.031879,-77.168727
-77.066682000195,39.1785769998274,40745,240048000782,Belmont Elementary,733,96,2018-2019,39.178577,-77.066682
-76.9481129994559,39.0960920002207,40746,240048000783,Benjamin Banneker Middle,354,126,2018-2019,39.096092,-76.948113
-77.0889790005573,38.9866949999426,40747,240048000784,Bethesda-Chevy Chase High,947,48,2018-2019,38.986695,-77.088979
-77.0998869999703,38.9866930001404,40748,240048000785,Bethesda Elementary,732,166,2018-2019,38.986693,-77.099887
-77.1762930003423,39.0521159996679,40749,240048000786,Beverly Farms Elementary,917,57,2018-2019,39.052116,-77.176293
-77.1182210003098,38.9996020001063,40750,240048000787,Bradley Hills Elementary,968,26,2018-2019,38.999602,-77.118221
-76.9852749997866,39.0092989996621,40751,240048000788,JoAnn Leleck at Broad Acres Elementary,206,37,2018-2019,39.009299,-76.985275
-77.0925079997437,39.0823970003061,40752,240048000789,Brookhaven Elementary,378,100,2018-2019,39.082397,-77.092508
-77.2304650004073,39.1387670004788,40753,240048000792,Brown Station Elementary,434,114,2018-2019,39.138767,-77.230465
-77.1430740005105,38.9900959998706,40754,240048000793,Burning Tree Elementary,904,78,2018-2019,38.990096,-77.143074
-76.9365450001928,39.1113480004299,40755,240048000794,Burtonsville Elementary,580,198,2018-2019,39.111348,-76.936545
-77.1468140003644,39.1289320003513,40756,240048000796,Candlewood Elementary,725,103,2018-2019,39.128932,-77.146814
-76.9941229999777,39.068693999928,40757,240048000797,Cannon Road Elementary,416,89,2018-2019,39.068694,-76.994123
-77.171785999669,38.9833110003895,40758,240048000798,Carderock Springs Elementary,932,54,2018-2019,38.983311,-77.171786
-77.1099529998287,39.0764150001357,40759,240048000799,Carl Sandburg Center,467,120,2018-2019,39.076415,-77.109953
-77.0859950001241,39.1374030002982,40760,240048000800,Cashell Elementary,735,90,2018-2019,39.137403,-77.085995
-77.2322400000168,39.249544000206,40761,240048000801,Cedar Grove Elementary,699,104,2018-2019,39.249544,-77.23224
-77.0802869996391,38.978633999713,40762,240048000803,Chevy Chase Elementary,981,8,2018-2019,38.978634,-77.080287
-77.2813369996376,39.2364830002669,40763,240048000804,Clarksburg Elementary,597,65,2018-2019,39.236483,-77.281337
-77.030478999965,39.0495540004003,40764,240048000806,Col. E. Brooke Lee Middle,734,142,2018-2019,39.049554,-77.030479
-77.1183260003632,39.1313240003751,40765,240048000808,Col. Zadok Magruder High,829,116,2018-2019,39.131324,-77.118326
-77.1884889996156,39.0591029999422,40766,240048000809,Cold Spring Elementary,925,80,2018-2019,39.059103,-77.188489
-77.1627210004701,39.1024499996968,40767,240048000810,College Gardens Elementary,727,116,2018-2019,39.10245,-77.162721
-76.9877270001793,39.0274299995692,40768,240048000814,Cresthaven Elementary,555,178,2018-2019,39.02743,-76.987727
-77.2109830001195,39.2855730002467,40769,240048000815,Damascus Elementary,443,96,2018-2019,39.285573,-77.210983
-77.2847549995199,39.1024899996869,40770,240048000817,Darnestown Elementary,859,50,2018-2019,39.10249,-77.284755
-77.2390649999804,39.1356999995648,40771,240048000818,Diamond Elementary,595,147,2018-2019,39.1357,-77.239065
-77.2375829999562,39.1018360001482,40772,240048000819,DuFief Elementary,773,101,2018-2019,39.101836,-77.237583
-77.1074780005003,39.0934149999493,40773,240048000820,Earle B. Wood Middle,605,77,2018-2019,39.093415,-77.107478
-77.0153350001615,38.9923210002941,40774,240048000821,East Silver Spring Elementary,604,137,2018-2019,38.992321,-77.015335
-76.9565390005274,39.0906339999639,40775,240048000826,Fairland Elementary,517,149,2018-2019,39.090634,-76.956539
-77.1764889994908,39.0779510002651,40776,240048000827,Fallsmead Elementary,770,141,2018-2019,39.077951,-77.176489
-77.1452729999102,39.0471450002278,40777,240048000828,Farmland Elementary,812,126,2018-2019,39.047145,-77.145273
-77.2152399998457,39.1186760003241,40778,240048000829,Fields Road Elementary,313,96,2018-2019,39.118676,-77.21524
-77.093079000166,39.1057480004126,40779,240048000830,Flower Valley Elementary,851,93,2018-2019,39.105748,-77.093079
-77.0200320003444,39.0332900002611,40780,240048000832,Forest Knolls Elementary,510,63,2018-2019,39.03329,-77.020032
-77.2420779997724,39.1722130001292,40781,240048000834,Fox Chapel Elementary,225,49,2018-2019,39.172213,-77.242078
-77.1917570004177,39.1437860004098,40782,240048000836,Gaithersburg Elementary,350,167,2018-2019,39.143786,-77.191757
-77.1877579997444,39.1440010003439,40783,240048000837,Gaithersburg Middle,221,63,2018-2019,39.144001,-77.187758
-77.1947190003511,39.1361120001983,40784,240048000838,Gaithersburg High,240,72,2018-2019,39.136112,-77.194719
-76.9457150003311,39.0639490000221,40785,240048000839,Galway Elementary,366,98,2018-2019,39.063949,-76.945715
-77.0966759995,39.0328489998632,40786,240048000840,Garrett Park Elementary,797,110,2018-2019,39.032849,-77.096676
-77.0614069996144,39.0756749999708,40787,240048000842,Georgian Forest Elementary,383,111,2018-2019,39.075675,-77.061407
-77.2765999994995,39.1699829996779,40788,240048000843,Germantown Elementary,399,133,2018-2019,39.169983,-77.2766
-77.0367299996913,39.0341470003033,40789,240048000844,Glen Haven Elementary,557,116,2018-2019,39.034147,-77.03673
-77.0413690004066,39.0612430004021,40790,240048000845,Glenallan Elementary,371,84,2018-2019,39.061243,-77.041369
-77.0648199995501,39.1654930000153,40791,240048000846,Greenwood Elementary,681,106,2018-2019,39.165493,-77.06482
-77.0758149998982,39.0764939995342,40792,240048000848,Harmony Hills Elementary,429,144,2018-2019,39.076494,-77.075815
-77.1787390003057,39.0447729998122,40793,240048000849,Herbert Hoover Middle,936,47,2018-2019,39.044773,-77.178739
-77.0637120003721,39.0515820001747,40794,240048000850,Highland Elementary,293,84,2018-2019,39.051582,-77.063712
-77.0101349997987,39.0043109996484,40795,240048000851,Highland View Elementary,524,107,2018-2019,39.004311,-77.010135
-76.9916930004924,39.0564300001023,40796,240048000854,Jackson Road Elementary,365,103,2018-2019,39.05643,-76.991693
-77.0386900002588,39.065892999589,40797,240048000855,John F. Kennedy High,444,81,2018-2019,39.065893,-77.03869
-77.16395999968,39.0769449997456,40798,240048000857,Julius West Middle,905,80,2018-2019,39.076945,-77.16396
-77.0166909999145,39.0437410003586,40799,240048000858,Kemp Mill Elementary,589,84,2018-2019,39.043741,-77.016691
-77.4105309996621,39.1257950002662,40800,240048000861,John H. Poole Middle,853,63,2018-2019,39.125795,-77.410531
-77.1937119996926,39.0878110000414,40801,240048000862,Lakewood Elementary,599,231,2018-2019,39.087811,-77.193712
-77.2847219999448,39.1661330003523,40802,240048000863,Kingsview Middle,450,96,2018-2019,39.166133,-77.284722
-77.1404839995369,39.2069029998189,40803,240048000864,Laytonsville Elementary,629,157,2018-2019,39.206903,-77.140484
-77.2931030004997,39.1501170002309,40804,240048000867,Longview School,783,76,2018-2019,39.150117,-77.293103
-77.1038179994036,39.0944980001431,40805,240048000868,Lucy V. Barnsley Elementary,630,72,2018-2019,39.094498,-77.103818
-77.1141809996017,39.0234200002429,40806,240048000869,Luxmanor Elementary,895,74,2018-2019,39.02342,-77.114181
-77.103981999581,39.1027330002167,40807,240048000872,Maryvale Elementary,792,80,2018-2019,39.102733,-77.103982
-77.0546719996825,39.0187760003004,40808,240048000873,Flora M. Singer Elementary School,680,201,2018-2019,39.018776,-77.054672
-77.1164590003153,39.0844379996166,40809,240048000874,Meadow Hall Elementary,452,110,2018-2019,39.084438,-77.116459
-77.1535779995258,39.1462980001409,40810,240048000875,Mill Creek Towne Elementary,554,140,2018-2019,39.146298,-77.153578
-77.3929119998866,39.2242939996878,40811,240048000876,Monocacy Elementary,687,121,2018-2019,39.224294,-77.392912
-77.0115009998945,39.0179190003479,40812,240048000877,Montgomery Blair High,742,162,2018-2019,39.017919,-77.011501
-76.9935289999486,39.0060539997073,40813,240048000878,Montgomery Knolls Elementary,299,127,2018-2019,39.006054,-76.993529
-77.20930499996,39.1727840000554,40814,240048000879,Montgomery Village Middle School,357,148,2018-2019,39.172784,-77.209305
-76.9922120002963,38.9982170002376,40815,240048000881,New Hampshire Estates Elem,181,56,2018-2019,38.998217,-76.992212
-77.0023770000807,39.0045880001725,40816,240048000887,Oak View Elementary,585,185,2018-2019,39.004588,-77.002377
-77.0577330003659,39.0289059999505,40817,240048000888,Oakland Terrace Elementary,746,165,2018-2019,39.028906,-77.057733
-77.0681859996359,39.1492640002744,40818,240048000889,Olney Elementary,671,100,2018-2019,39.149264,-77.068186
-76.9465540006388,39.0883849997581,40819,240048000890,Paint Branch High,269,102,2018-2019,39.088385,-76.946554
-77.0917310003982,39.0840689998186,40820,240048000891,Parkland Middle,455,109,2018-2019,39.084069,-77.091731
-77.0948010000976,39.0217079998154,40821,240048000892,Kensington Parkwood Elementary,886,67,2018-2019,39.021708,-77.094801
-77.0050150001881,39.0212460004815,40822,240048000893,Pine Crest Elementary,850,110,2018-2019,39.021246,-77.005015
-77.0081800004462,38.982727999668,40823,240048000894,Piney Branch Elementary,615,171,2018-2019,38.982728,-77.00818
-77.4072059998109,39.1440810003507,40824,240048000896,Poolesville Elementary,828,82,2018-2019,39.144081,-77.407206
-77.4183709996231,39.143181000302,40825,240048000897,Poolesville High,839,73,2018-2019,39.143181,-77.418371
-77.1145970004116,38.9790969997227,40826,240048000898,Potomac Elementary,974,25,2018-2019,38.979097,-77.114597
-77.1319059997238,39.140376000293,40827,240048000901,Redland Middle,769,86,2018-2019,39.140376,-77.131906
-77.1455119997146,39.0775560003919,40828,240048000902,Richard Montgomery High,462,162,2018-2019,39.077556,-77.145512
-77.249306999607,39.1277140002163,40829,240048000903,Ridgeview Middle,609,151,2018-2019,39.127714,-77.249307
-77.1744000002939,39.0629440003669,40830,240048000904,Ritchie Park Elementary,916,76,2018-2019,39.062944,-77.1744
-77.0508879996184,38.9922429998114,40831,240048000907,Rock Creek Forest Elementary,689,230,2018-2019,38.992243,-77.050888
-77.0769430000747,39.0394070002695,40832,240048000908,Rock View Elementary,734,140,2018-2019,39.039407,-77.076943
-77.1028340000498,39.0832720004518,40833,240048000909,Rock Creek Valley Elementary,456,122,2018-2019,39.083272,-77.102834
-77.1185969995816,39.0866299995165,40834,240048000912,Rockville High,427,113,2018-2019,39.08663,-77.118597
-76.9973600000615,38.9951150000201,40835,240048000913,Rolling Terrace Elementary,316,123,2018-2019,38.995115,-76.99736
-77.0453709994895,39.0013500000546,40836,240048000915,Rosemary Hills Elementary,536,276,2018-2019,39.00135,-77.045371
-77.1852930006097,39.1251429997099,40837,240048000916,Rosemont Elementary,470,200,2018-2019,39.125143,-77.185293
-77.2642200000786,39.1752079997577,40838,240048000918,Seneca Valley High,306,116,2018-2019,39.175208,-77.26422
-77.1616619993723,39.0128080003423,40839,240048000919,Seven Locks Elementary,895,53,2018-2019,39.012808,-77.161662
